,Property,Image1,Image2,contrast11,contrast12,contrast13,contrast14,contrast_avg1,contrast21,contrast22,contrast23,contrast24,contrast_avg2,dissimilarity11,dissimilarity12,dissimilarity13,dissimilarity14,dissimilarity_avg1,dissimilarity21,dissimilarity22,dissimilarity23,dissimilarity24,dissimilarity_avg2,homogeneity11,homogeneity12,homogeneity13,homogeneity14,homogeneity_avg1,homogeneity21,homogeneity22,homogeneity23,homogeneity24,homogeneity_avg_2,energy_feature11,energy_feature12,energy_feature13,energy_feature14,energy_feature_avg1,energy_feature21,energy_feature22,energy_feature23,energy_feature24,energy_feature_avg2,correlation_feature11,correlation_feature12,correlation_feature13,correlation_feature14,correlation_feature_avg1,correlation_feature21,correlation_feature22,correlation_feature23,correlation_feature24,correlation_feature_avg2,asm_feature11,asm_feature12,asm_feature13,asm_feature14,asm_feature_avg1,asm_feature21,asm_feature22,asm_feature23,asm_feature24,asm_feature_avg2,ALEX_net,Cosine similarity,td_b7,vents_count_1,vents_count_2,common_vents_count,similarity_ratio,label
8752,21714,2019-04-20_4.jpeg,2019-08-25_3.jpeg,1.63,3.59,2.25,3.05,2.63,1.45,3.00,1.75,2.55,2.19,0.46,0.77,0.58,0.70,0.63,0.44,0.68,0.48,0.63,0.56,0.84,0.78,0.81,0.79,0.81,0.85,0.81,0.85,0.81,0.83,0.49,0.47,0.49,0.48,0.48,0.49,0.48,0.49,0.48,0.49,0.97,0.94,0.96,0.95,0.96,0.97,0.94,0.96,0.95,0.95,0.24,0.23,0.24,0.23,0.23,0.24,0.23,0.24,0.23,0.24,0.13,0.77,5.34,6.00,7.00,4.00,0.57,N
8753,21714,2019-08-25_3.jpeg,2020-03-31_2.jpeg,1.45,3.00,1.75,2.55,2.19,1.35,2.71,1.64,2.39,2.02,0.44,0.68,0.48,0.63,0.56,0.44,0.67,0.49,0.63,0.56,0.85,0.81,0.85,0.81,0.83,0.84,0.80,0.84,0.80,0.82,0.49,0.48,0.49,0.48,0.49,0.50,0.49,0.50,0.49,0.50,0.97,0.94,0.96,0.95,0.95,0.96,0.93,0.95,0.93,0.94,0.24,0.23,0.24,0.23,0.24,0.25,0.24,0.25,0.24,0.25,0.14,0.52,3.27,7.00,4.00,3.00,0.43,N
8754,21714,2020-03-31_2.jpeg,2020-08-31_1.jpeg,1.35,2.71,1.64,2.39,2.02,1.61,2.78,1.51,2.54,2.11,0.44,0.67,0.49,0.63,0.56,0.45,0.66,0.46,0.62,0.55,0.84,0.80,0.84,0.80,0.82,0.85,0.81,0.85,0.82,0.83,0.50,0.49,0.50,0.49,0.50,0.49,0.48,0.49,0.49,0.49,0.96,0.93,0.95,0.93,0.94,0.96,0.94,0.96,0.94,0.95,0.25,0.24,0.25,0.24,0.25,0.24,0.23,0.24,0.24,0.24,0.14,0.34,2.84,4.00,7.00,5.00,0.71,N
8755,21715,2016-09-09_13.jpeg,2017-04-28_12.jpeg,2.36,2.94,2.28,3.17,2.69,2.91,3.82,2.22,3.70,3.16,0.80,0.91,0.81,0.93,0.86,0.85,0.96,0.72,0.97,0.88,0.73,0.70,0.72,0.70,0.71,0.73,0.72,0.76,0.71,0.73,0.50,0.49,0.50,0.49,0.49,0.49,0.48,0.49,0.48,0.49,0.90,0.88,0.91,0.87,0.89,0.92,0.90,0.94,0.90,0.91,0.25,0.24,0.25,0.24,0.24,0.24,0.23,0.24,0.23,0.24,0.13,0.78,5.38,7.00,7.00,6.00,0.86,N
8756,21715,2017-04-28_12.jpeg,2017-05-04_11.jpeg,2.91,3.82,2.22,3.70,3.16,4.20,7.29,5.13,7.31,5.98,0.85,0.96,0.72,0.97,0.88,0.97,1.33,1.09,1.36,1.19,0.73,0.72,0.76,0.71,0.73,0.73,0.69,0.72,0.68,0.71,0.49,0.48,0.49,0.48,0.49,0.53,0.51,0.53,0.51,0.52,0.92,0.90,0.94,0.90,0.91,0.89,0.81,0.87,0.81,0.85,0.24,0.23,0.24,0.23,0.24,0.28,0.26,0.28,0.26,0.27,0.17,0.79,5.58,7.00,9.00,8.00,0.89,Y
8757,21715,2017-05-04_11.jpeg,2017-08-17_10.jpeg,4.20,7.29,5.13,7.31,5.98,3.31,4.87,2.80,4.79,3.94,0.97,1.33,1.09,1.36,1.19,0.69,0.87,0.64,0.89,0.77,0.73,0.69,0.72,0.68,0.71,0.81,0.79,0.82,0.78,0.80,0.53,0.51,0.53,0.51,0.52,0.52,0.51,0.52,0.51,0.52,0.89,0.81,0.87,0.81,0.85,0.95,0.93,0.96,0.93,0.94,0.28,0.26,0.28,0.26,0.27,0.27,0.26,0.27,0.26,0.27,0.17,0.69,4.77,9.00,8.00,8.00,0.89,N
8758,21715,2017-08-17_10.jpeg,2017-08-21_9.jpeg,3.31,4.87,2.80,4.79,3.94,3.32,4.94,2.67,4.57,3.87,0.69,0.87,0.64,0.89,0.77,0.70,0.88,0.64,0.89,0.78,0.81,0.79,0.82,0.78,0.80,0.80,0.79,0.81,0.78,0.80,0.52,0.51,0.52,0.51,0.52,0.52,0.52,0.53,0.52,0.52,0.95,0.93,0.96,0.93,0.94,0.94,0.92,0.96,0.92,0.94,0.27,0.26,0.27,0.26,0.27,0.28,0.27,0.28,0.27,0.27,0.17,0.71,4.67,8.00,8.00,7.00,0.88,N
8759,21715,2017-08-21_9.jpeg,2018-03-11_8.jpeg,3.32,4.94,2.67,4.57,3.87,2.91,4.33,2.93,4.65,3.70,0.70,0.88,0.64,0.89,0.78,0.73,0.90,0.75,0.97,0.84,0.80,0.79,0.81,0.78,0.80,0.78,0.75,0.77,0.74,0.76,0.52,0.52,0.53,0.52,0.52,0.52,0.51,0.52,0.51,0.51,0.94,0.92,0.96,0.92,0.94,0.94,0.91,0.94,0.90,0.92,0.28,0.27,0.28,0.27,0.27,0.27,0.26,0.27,0.26,0.26,0.16,0.78,5.29,8.00,7.00,4.00,0.50,N
8760,21715,2018-03-11_8.jpeg,2018-03-13_7.jpeg,2.91,4.33,2.93,4.65,3.70,2.60,3.96,2.74,4.21,3.38,0.73,0.90,0.75,0.97,0.84,0.73,0.91,0.77,0.97,0.85,0.78,0.75,0.77,0.74,0.76,0.76,0.74,0.75,0.72,0.75,0.52,0.51,0.52,0.51,0.51,0.50,0.49,0.50,0.49,0.49,0.94,0.91,0.94,0.90,0.92,0.95,0.92,0.94,0.91,0.93,0.27,0.26,0.27,0.26,0.26,0.25,0.24,0.25,0.24,0.24,0.14,0.85,5.80,7.00,7.00,5.00,0.71,N
8761,21715,2018-03-13_7.jpeg,2018-07-08_6.jpeg,2.60,3.96,2.74,4.21,3.38,2.07,3.04,1.73,2.96,2.45,0.73,0.91,0.77,0.97,0.85,0.59,0.73,0.56,0.75,0.66,0.76,0.74,0.75,0.72,0.75,0.80,0.78,0.80,0.77,0.79,0.50,0.49,0.50,0.49,0.49,0.50,0.49,0.51,0.50,0.50,0.95,0.92,0.94,0.91,0.93,0.95,0.92,0.96,0.92,0.94,0.25,0.24,0.25,0.24,0.24,0.25,0.24,0.26,0.25,0.25,0.13,0.83,5.34,2.00,2.00,2.00,1.00,N
8762,21715,2018-07-08_6.jpeg,2019-03-25_5.jpeg,2.07,3.04,1.73,2.96,2.45,2.83,4.25,3.17,4.64,3.72,0.59,0.73,0.56,0.75,0.66,0.76,0.94,0.81,0.99,0.88,0.80,0.78,0.80,0.77,0.79,0.77,0.74,0.75,0.73,0.75,0.50,0.49,0.51,0.50,0.50,0.50,0.49,0.50,0.49,0.49,0.95,0.92,0.96,0.92,0.94,0.94,0.91,0.93,0.90,0.92,0.25,0.24,0.26,0.25,0.25,0.25,0.24,0.25,0.24,0.24,0.10,0.87,5.79,2.00,0.00,0.00,1.00,N
8763,21715,2019-03-25_5.jpeg,2019-04-20_4.jpeg,2.83,4.25,3.17,4.64,3.72,2.33,3.63,2.75,4.12,3.21,0.76,0.94,0.81,0.99,0.88,0.70,0.88,0.77,0.96,0.83,0.77,0.74,0.75,0.73,0.75,0.77,0.74,0.75,0.72,0.75,0.50,0.49,0.50,0.49,0.49,0.49,0.48,0.49,0.48,0.49,0.94,0.91,0.93,0.90,0.92,0.95,0.92,0.94,0.91,0.93,0.25,0.24,0.25,0.24,0.24,0.24,0.23,0.24,0.23,0.24,0.12,0.84,5.51,0.00,0.00,0.00,-1.00,N
8764,21715,2019-04-20_4.jpeg,2019-08-25_3.jpeg,2.33,3.63,2.75,4.12,3.21,2.31,3.55,2.53,4.10,3.12,0.70,0.88,0.77,0.96,0.83,0.66,0.84,0.69,0.90,0.77,0.77,0.74,0.75,0.72,0.75,0.79,0.75,0.78,0.74,0.76,0.49,0.48,0.49,0.48,0.49,0.49,0.48,0.49,0.48,0.49,0.95,0.92,0.94,0.91,0.93,0.95,0.93,0.95,0.92,0.94,0.24,0.23,0.24,0.23,0.24,0.24,0.23,0.24,0.23,0.24,0.12,0.79,4.84,0.00,1.00,0.00,1.00,N
8765,21715,2019-08-25_3.jpeg,2020-03-31_2.jpeg,2.31,3.55,2.53,4.10,3.12,2.47,3.74,2.83,4.30,3.33,0.66,0.84,0.69,0.90,0.77,0.70,0.87,0.75,0.95,0.82,0.79,0.75,0.78,0.74,0.76,0.77,0.75,0.76,0.73,0.76,0.49,0.48,0.49,0.48,0.49,0.51,0.50,0.51,0.50,0.50,0.95,0.93,0.95,0.92,0.94,0.94,0.91,0.94,0.90,0.92,0.24,0.23,0.24,0.23,0.24,0.26,0.25,0.26,0.25,0.25,0.13,0.86,5.69,1.00,1.00,1.00,1.00,N
8766,21715,2020-03-31_2.jpeg,2020-08-31_1.jpeg,2.47,3.74,2.83,4.30,3.33,2.01,3.06,2.07,3.28,2.60,0.70,0.87,0.75,0.95,0.82,0.60,0.77,0.62,0.80,0.70,0.77,0.75,0.76,0.73,0.76,0.80,0.76,0.79,0.76,0.78,0.51,0.50,0.51,0.50,0.50,0.49,0.48,0.49,0.48,0.49,0.94,0.91,0.94,0.90,0.92,0.95,0.93,0.95,0.92,0.94,0.26,0.25,0.26,0.25,0.25,0.24,0.23,0.24,0.23,0.24,0.17,0.66,4.33,1.00,7.00,1.00,0.14,Y
8767,21716,2016-09-09_10.jpeg,2017-05-04_9.jpeg,1.93,2.73,1.93,2.59,2.29,1.96,2.44,1.87,2.47,2.18,0.53,0.62,0.54,0.60,0.57,0.53,0.57,0.53,0.58,0.55,0.83,0.82,0.83,0.82,0.83,0.83,0.83,0.83,0.83,0.83,0.59,0.59,0.59,0.59,0.59,0.58,0.58,0.58,0.58,0.58,0.96,0.95,0.96,0.95,0.96,0.95,0.94,0.95,0.94,0.94,0.35,0.34,0.35,0.35,0.35,0.34,0.33,0.34,0.33,0.34,0.09,0.93,6.09,7.00,3.00,3.00,0.43,N
8768,21716,2017-05-04_9.jpeg,2017-08-17_8.jpeg,1.96,2.44,1.87,2.47,2.18,1.82,2.69,2.02,2.78,2.33,0.53,0.57,0.53,0.58,0.55,0.52,0.63,0.56,0.64,0.59,0.83,0.83,0.83,0.83,0.83,0.83,0.82,0.82,0.82,0.82,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.95,0.94,0.95,0.94,0.94,0.96,0.95,0.96,0.94,0.95,0.34,0.33,0.34,0.33,0.34,0.34,0.33,0.34,0.33,0.34,0.15,0.89,5.45,3.00,6.00,2.00,0.33,N
8769,21716,2017-08-17_8.jpeg,2018-03-13_7.jpeg,1.82,2.69,2.02,2.78,2.33,1.07,1.54,1.03,1.56,1.30,0.52,0.63,0.56,0.64,0.59,0.36,0.42,0.36,0.44,0.40,0.83,0.82,0.82,0.82,0.82,0.87,0.86,0.87,0.86,0.87,0.58,0.58,0.58,0.58,0.58,0.59,0.58,0.59,0.58,0.59,0.96,0.95,0.96,0.94,0.95,0.97,0.96,0.97,0.96,0.97,0.34,0.33,0.34,0.33,0.34,0.35,0.34,0.35,0.34,0.34,0.10,0.96,6.18,6.00,1.00,1.00,0.17,N
8770,21716,2018-03-13_7.jpeg,2018-07-08_6.jpeg,1.07,1.54,1.03,1.56,1.30,1.47,1.98,1.37,2.35,1.79,0.36,0.42,0.36,0.44,0.40,0.46,0.52,0.46,0.58,0.50,0.87,0.86,0.87,0.86,0.87,0.85,0.84,0.84,0.83,0.84,0.59,0.58,0.59,0.58,0.59,0.58,0.57,0.58,0.58,0.58,0.97,0.96,0.97,0.96,0.97,0.96,0.95,0.97,0.94,0.96,0.35,0.34,0.35,0.34,0.34,0.34,0.33,0.34,0.33,0.33,0.13,0.93,5.32,1.00,4.00,1.00,0.25,N
8771,21716,2018-07-08_6.jpeg,2019-03-25_5.jpeg,1.47,1.98,1.37,2.35,1.79,2.11,3.30,2.12,3.16,2.67,0.46,0.52,0.46,0.58,0.50,0.48,0.62,0.50,0.58,0.55,0.85,0.84,0.84,0.83,0.84,0.86,0.84,0.85,0.85,0.85,0.58,0.57,0.58,0.58,0.58,0.59,0.58,0.59,0.58,0.59,0.96,0.95,0.97,0.94,0.96,0.97,0.95,0.97,0.95,0.96,0.34,0.33,0.34,0.33,0.33,0.35,0.34,0.35,0.34,0.34,0.12,0.68,4.78,6.00,10.00,5.00,0.50,N
8772,21716,2019-03-25_5.jpeg,2019-04-20_4.jpeg,2.11,3.30,2.12,3.16,2.67,2.34,3.32,2.37,3.11,2.79,0.48,0.62,0.50,0.58,0.55,0.57,0.67,0.58,0.64,0.62,0.86,0.84,0.85,0.85,0.85,0.83,0.82,0.83,0.82,0.82,0.59,0.58,0.59,0.58,0.59,0.59,0.58,0.59,0.58,0.58,0.97,0.95,0.97,0.95,0.96,0.96,0.95,0.96,0.95,0.95,0.35,0.34,0.35,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.08,0.65,4.83,10.00,10.00,10.00,1.00,N
8773,21716,2019-04-20_4.jpeg,2019-08-25_3.jpeg,2.34,3.32,2.37,3.11,2.79,2.12,3.39,2.07,2.72,2.58,0.57,0.67,0.58,0.64,0.62,0.51,0.64,0.51,0.56,0.55,0.83,0.82,0.83,0.82,0.82,0.85,0.83,0.85,0.85,0.85,0.59,0.58,0.59,0.58,0.58,0.58,0.57,0.58,0.58,0.58,0.96,0.95,0.96,0.95,0.95,0.96,0.93,0.96,0.94,0.95,0.34,0.34,0.34,0.34,0.34,0.34,0.33,0.34,0.33,0.33,0.10,0.89,6.15,10.00,9.00,8.00,0.80,N
8774,21716,2019-08-25_3.jpeg,2020-03-31_2.jpeg,2.12,3.39,2.07,2.72,2.58,1.48,2.09,1.64,2.38,1.90,0.51,0.64,0.51,0.56,0.55,0.45,0.52,0.46,0.54,0.49,0.85,0.83,0.85,0.85,0.85,0.85,0.84,0.85,0.84,0.85,0.58,0.57,0.58,0.58,0.58,0.59,0.58,0.59,0.59,0.59,0.96,0.93,0.96,0.94,0.95,0.95,0.94,0.95,0.93,0.94,0.34,0.33,0.34,0.33,0.33,0.35,0.34,0.35,0.34,0.35,0.11,0.85,5.78,9.00,11.00,9.00,0.82,N
8775,21716,2020-03-31_2.jpeg,2020-08-31_1.jpeg,1.48,2.09,1.64,2.38,1.90,1.19,1.95,1.21,1.63,1.49,0.45,0.52,0.46,0.54,0.49,0.38,0.46,0.37,0.42,0.41,0.85,0.84,0.85,0.84,0.85,0.87,0.87,0.88,0.87,0.87,0.59,0.58,0.59,0.59,0.59,0.59,0.58,0.59,0.58,0.58,0.95,0.94,0.95,0.93,0.94,0.97,0.95,0.97,0.95,0.96,0.35,0.34,0.35,0.34,0.35,0.34,0.33,0.34,0.34,0.34,0.15,0.81,5.50,11.00,8.00,5.00,0.46,N
8776,21718,2016-09-09_10.jpeg,2017-05-04_9.jpeg,1.73,3.48,2.25,3.64,2.78,1.75,3.94,2.52,3.83,3.01,0.37,0.63,0.47,0.63,0.53,0.28,0.52,0.37,0.51,0.42,0.89,0.84,0.87,0.84,0.86,0.94,0.91,0.92,0.91,0.92,0.52,0.49,0.51,0.50,0.50,0.64,0.64,0.64,0.63,0.64,0.98,0.96,0.98,0.96,0.97,0.98,0.96,0.97,0.96,0.97,0.27,0.24,0.26,0.25,0.25,0.41,0.40,0.41,0.40,0.41,0.19,0.76,5.08,8.00,9.00,5.00,0.56,N
8777,21718,2017-05-04_9.jpeg,2017-08-17_8.jpeg,1.75,3.94,2.52,3.83,3.01,1.56,3.17,2.03,3.37,2.53,0.28,0.52,0.37,0.51,0.42,0.28,0.48,0.35,0.50,0.40,0.94,0.91,0.92,0.91,0.92,0.93,0.90,0.92,0.90,0.91,0.64,0.64,0.64,0.63,0.64,0.62,0.61,0.62,0.61,0.61,0.98,0.96,0.97,0.96,0.97,0.98,0.97,0.98,0.97,0.97,0.41,0.40,0.41,0.40,0.41,0.38,0.37,0.38,0.37,0.38,0.17,0.79,5.14,9.00,11.00,7.00,0.64,Y
8778,21718,2017-08-17_8.jpeg,2018-03-13_7.jpeg,1.56,3.17,2.03,3.37,2.53,1.13,2.19,1.27,2.19,1.70,0.28,0.48,0.35,0.50,0.40,0.20,0.36,0.25,0.36,0.29,0.93,0.90,0.92,0.90,0.91,0.95,0.92,0.94,0.92,0.93,0.62,0.61,0.62,0.61,0.61,0.63,0.62,0.63,0.62,0.63,0.98,0.97,0.98,0.97,0.97,0.98,0.97,0.98,0.97,0.98,0.38,0.37,0.38,0.37,0.38,0.40,0.39,0.39,0.39,0.39,0.11,0.90,6.10,11.00,10.00,10.00,0.91,N
8779,21718,2018-03-13_7.jpeg,2018-07-08_6.jpeg,1.13,2.19,1.27,2.19,1.70,1.38,2.77,1.68,2.81,2.16,0.20,0.36,0.25,0.36,0.29,0.24,0.44,0.31,0.44,0.36,0.95,0.92,0.94,0.92,0.93,0.94,0.90,0.92,0.90,0.92,0.63,0.62,0.63,0.62,0.63,0.62,0.61,0.62,0.61,0.62,0.98,0.97,0.98,0.97,0.98,0.99,0.97,0.98,0.97,0.98,0.40,0.39,0.39,0.39,0.39,0.38,0.37,0.38,0.37,0.38,0.11,0.88,5.93,10.00,10.00,9.00,0.90,N
8789,21719,2019-04-20_4.jpeg,2019-08-25_3.jpeg,1.29,1.49,1.24,2.48,1.62,0.76,0.75,0.67,1.41,0.90,0.24,0.25,0.25,0.36,0.28,0.23,0.24,0.24,0.33,0.26,0.94,0.93,0.93,0.91,0.93,0.92,0.92,0.91,0.90,0.91,0.64,0.63,0.63,0.63,0.63,0.64,0.64,0.64,0.64,0.64,0.98,0.98,0.98,0.97,0.98,0.98,0.98,0.98,0.96,0.98,0.40,0.40,0.40,0.39,0.40,0.42,0.41,0.41,0.40,0.41,0.11,0.46,3.39,4.00,1.00,1.00,0.25,N
8790,21719,2019-08-25_3.jpeg,2020-03-31_2.jpeg,0.76,0.75,0.67,1.41,0.90,0.73,0.83,0.67,1.26,0.88,0.23,0.24,0.24,0.33,0.26,0.24,0.26,0.24,0.33,0.27,0.92,0.92,0.91,0.90,0.91,0.91,0.91,0.91,0.89,0.91,0.64,0.64,0.64,0.64,0.64,0.64,0.63,0.64,0.63,0.63,0.98,0.98,0.98,0.96,0.98,0.98,0.97,0.98,0.96,0.97,0.42,0.41,0.41,0.40,0.41,0.40,0.40,0.40,0.39,0.40,0.12,0.75,4.79,1.00,3.00,1.00,0.33,N
8791,21719,2020-03-31_2.jpeg,2020-08-31_1.jpeg,0.73,0.83,0.67,1.26,0.88,0.88,0.89,0.77,1.58,1.03,0.24,0.26,0.24,0.33,0.27,0.26,0.27,0.26,0.35,0.29,0.91,0.91,0.91,0.89,0.91,0.91,0.90,0.91,0.89,0.90,0.64,0.63,0.64,0.63,0.63,0.64,0.63,0.64,0.63,0.63,0.98,0.97,0.98,0.96,0.97,0.98,0.98,0.98,0.97,0.98,0.40,0.40,0.40,0.39,0.40,0.41,0.40,0.40,0.40,0.40,0.18,0.63,4.26,3.00,3.00,1.00,0.33,N
8792,21720,2016-09-09_9.jpeg,2017-05-04_8.jpeg,2.42,4.37,2.21,2.97,2.99,2.58,4.48,2.87,4.04,3.49,0.66,0.91,0.64,0.76,0.74,0.85,1.18,0.93,1.09,1.01,0.79,0.75,0.79,0.77,0.77,0.70,0.65,0.69,0.66,0.67,0.41,0.39,0.41,0.40,0.40,0.39,0.38,0.39,0.38,0.38,0.97,0.94,0.97,0.96,0.96,0.94,0.89,0.93,0.90,0.92,0.17,0.16,0.17,0.16,0.16,0.15,0.14,0.15,0.14,0.15,0.15,0.79,5.41,3.00,2.00,2.00,0.67,N
8793,21720,2017-05-04_8.jpeg,2017-08-17_7.jpeg,2.58,4.48,2.87,4.04,3.49,1.78,3.24,1.76,2.31,2.27,0.85,1.18,0.93,1.09,1.01,0.62,0.86,0.63,0.71,0.70,0.70,0.65,0.69,0.66,0.67,0.78,0.73,0.77,0.76,0.76,0.39,0.38,0.39,0.38,0.38,0.40,0.39,0.40,0.39,0.40,0.94,0.89,0.93,0.90,0.92,0.97,0.94,0.97,0.96,0.96,0.15,0.14,0.15,0.14,0.15,0.16,0.15,0.16,0.16,0.16,0.14,0.87,5.98,2.00,2.00,1.00,0.50,N
8794,21720,2017-08-17_7.jpeg,2018-03-13_6.jpeg,1.78,3.24,1.76,2.31,2.27,2.14,3.52,1.91,2.83,2.60,0.62,0.86,0.63,0.71,0.70,0.73,0.95,0.69,0.86,0.81,0.78,0.73,0.77,0.76,0.76,0.74,0.70,0.75,0.71,0.72,0.40,0.39,0.40,0.39,0.40,0.39,0.38,0.39,0.38,0.38,0.97,0.94,0.97,0.96,0.96,0.96,0.93,0.96,0.94,0.95,0.16,0.15,0.16,0.16,0.16,0.15,0.14,0.15,0.15,0.15,0.17,0.88,6.08,2.00,3.00,1.00,0.33,Y
8795,21720,2018-03-13_6.jpeg,2018-07-08_5.jpeg,2.14,3.52,1.91,2.83,2.60,1.32,2.02,1.08,1.60,1.51,0.73,0.95,0.69,0.86,0.81,0.52,0.63,0.47,0.56,0.55,0.74,0.70,0.75,0.71,0.72,0.80,0.78,0.81,0.79,0.79,0.39,0.38,0.39,0.38,0.38,0.42,0.41,0.42,0.41,0.41,0.96,0.93,0.96,0.94,0.95,0.97,0.95,0.97,0.96,0.96,0.15,0.14,0.15,0.15,0.15,0.17,0.16,0.18,0.17,0.17,0.14,0.87,5.95,3.00,4.00,1.00,0.25,N
8796,21720,2018-07-08_5.jpeg,2019-04-20_4.jpeg,1.32,2.02,1.08,1.60,1.51,1.52,2.47,1.22,1.89,1.77,0.52,0.63,0.47,0.56,0.55,0.50,0.67,0.48,0.58,0.56,0.80,0.78,0.81,0.79,0.79,0.82,0.78,0.81,0.79,0.80,0.42,0.41,0.42,0.41,0.41,0.42,0.40,0.42,0.41,0.41,0.97,0.95,0.97,0.96,0.96,0.97,0.94,0.97,0.96,0.96,0.17,0.16,0.18,0.17,0.17,0.17,0.16,0.17,0.17,0.17,0.12,0.72,5.20,4.00,5.00,1.00,0.20,N
8805,21721,2019-03-25_5.jpeg,2019-05-05_4.jpeg,1.03,1.18,0.78,1.37,1.09,1.40,1.50,1.00,1.86,1.44,0.35,0.37,0.31,0.40,0.36,0.40,0.42,0.36,0.46,0.41,0.88,0.87,0.88,0.87,0.87,0.87,0.86,0.87,0.86,0.86,0.68,0.67,0.68,0.67,0.67,0.66,0.65,0.66,0.65,0.66,0.96,0.95,0.97,0.94,0.95,0.96,0.95,0.97,0.94,0.95,0.46,0.45,0.46,0.45,0.45,0.43,0.43,0.43,0.43,0.43,0.13,0.68,4.58,6.00,5.00,4.00,0.67,N
8806,21721,2019-05-05_4.jpeg,2019-08-26_3.jpeg,1.40,1.50,1.00,1.86,1.44,0.93,1.17,0.74,1.32,1.04,0.40,0.42,0.36,0.46,0.41,0.26,0.29,0.24,0.31,0.28,0.87,0.86,0.87,0.86,0.86,0.91,0.91,0.92,0.90,0.91,0.66,0.65,0.66,0.65,0.66,0.66,0.66,0.67,0.66,0.66,0.96,0.95,0.97,0.94,0.95,0.97,0.97,0.98,0.96,0.97,0.43,0.43,0.43,0.43,0.43,0.44,0.43,0.44,0.43,0.44,0.13,0.77,5.01,5.00,5.00,2.00,0.40,N
8807,21721,2019-08-26_3.jpeg,2020-04-06_2.jpeg,0.93,1.17,0.74,1.32,1.04,0.90,0.89,0.67,1.35,0.95,0.26,0.29,0.24,0.31,0.28,0.32,0.32,0.28,0.39,0.33,0.91,0.91,0.92,0.90,0.91,0.89,0.88,0.89,0.87,0.88,0.66,0.66,0.67,0.66,0.66,0.66,0.66,0.66,0.65,0.66,0.97,0.97,0.98,0.96,0.97,0.95,0.95,0.97,0.93,0.95,0.44,0.43,0.44,0.43,0.44,0.44,0.43,0.44,0.43,0.43,0.14,0.76,4.97,5.00,3.00,1.00,0.20,N
8808,21721,2020-04-06_2.jpeg,2020-09-02_1.jpeg,0.90,0.89,0.67,1.35,0.95,0.81,1.01,0.65,1.21,0.92,0.32,0.32,0.28,0.39,0.33,0.24,0.27,0.22,0.30,0.26,0.89,0.88,0.89,0.87,0.88,0.92,0.91,0.92,0.91,0.91,0.66,0.66,0.66,0.65,0.66,0.67,0.66,0.67,0.66,0.66,0.95,0.95,0.97,0.93,0.95,0.97,0.97,0.98,0.96,0.97,0.44,0.43,0.44,0.43,0.43,0.44,0.44,0.45,0.44,0.44,0.16,0.57,3.75,3.00,2.00,1.00,0.33,N
8809,21722,2016-09-09_9.jpeg,2017-05-04_8.jpeg,1.25,1.77,1.36,2.06,1.61,1.79,2.50,1.65,2.61,2.14,0.47,0.56,0.48,0.58,0.52,0.60,0.71,0.58,0.71,0.65,0.83,0.80,0.83,0.81,0.82,0.79,0.77,0.79,0.77,0.78,0.56,0.55,0.56,0.55,0.55,0.56,0.55,0.56,0.55,0.56,0.96,0.95,0.96,0.94,0.95,0.95,0.93,0.96,0.93,0.94,0.31,0.30,0.31,0.30,0.31,0.31,0.31,0.31,0.30,0.31,0.13,0.60,4.23,2.00,3.00,1.00,0.33,N
8810,21722,2017-05-04_8.jpeg,2017-08-17_7.jpeg,1.79,2.50,1.65,2.61,2.14,1.26,1.96,1.40,2.12,1.68,0.60,0.71,0.58,0.71,0.65,0.45,0.57,0.48,0.57,0.52,0.79,0.77,0.79,0.77,0.78,0.84,0.81,0.83,0.81,0.82,0.56,0.55,0.56,0.55,0.56,0.55,0.54,0.55,0.54,0.55,0.95,0.93,0.96,0.93,0.94,0.97,0.95,0.97,0.95,0.96,0.31,0.31,0.31,0.30,0.31,0.30,0.30,0.30,0.30,0.30,0.10,0.79,5.38,3.00,7.00,1.00,0.14,Y
8811,21722,2017-08-17_7.jpeg,2018-03-13_6.jpeg,1.26,1.96,1.40,2.12,1.68,1.25,1.80,1.20,1.82,1.52,0.45,0.57,0.48,0.57,0.52,0.49,0.59,0.46,0.56,0.53,0.84,0.81,0.83,0.81,0.82,0.82,0.79,0.83,0.80,0.81,0.55,0.54,0.55,0.54,0.55,0.55,0.55,0.56,0.55,0.55,0.97,0.95,0.97,0.95,0.96,0.95,0.93,0.95,0.93,0.94,0.30,0.30,0.30,0.30,0.30,0.31,0.30,0.31,0.30,0.30,0.17,0.58,3.73,7.00,5.00,4.00,0.57,N
8812,21722,2018-03-13_6.jpeg,2018-07-08_5.jpeg,1.25,1.80,1.20,1.82,1.52,1.03,1.37,0.89,1.40,1.17,0.49,0.59,0.46,0.56,0.53,0.39,0.44,0.36,0.45,0.41,0.82,0.79,0.83,0.80,0.81,0.85,0.84,0.86,0.84,0.85,0.55,0.55,0.56,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.95,0.93,0.95,0.93,0.94,0.97,0.96,0.98,0.96,0.97,0.31,0.30,0.31,0.30,0.30,0.31,0.30,0.31,0.30,0.30,0.17,0.64,4.31,5.00,6.00,4.00,0.67,N
